WAMPI_prob,PCI_prob,LPI_prob,weathering_score_prob,file_name,WAMPI,PCI,LPI,API,BPI,catalog_number,sampled,museum,UCIAMS_number,taxon,genus,species,locality,ucmp_locality,side,element,collagen_present,batch,publication,weathering_score,WAMPI_classification,PCI_classification,LPI_classification,weathering_score_classification
0.9996088870737555,0.8392630757143399,0.9160164586278239,0.8867642344992864,UCMP_154372,0.8059502945788389,2.9984737665855574,1.9540075768172969,0.7867162969394232,1.7465783634924297,154372,TRUE,UCMP,219233,Gopherus,Gopherus,NA,McKittrick,NA,NA,NA,1,0,NA,0,1,1,1,1
0.9933208379810894,0.8958829705865783,0.8907900731449147,0.8867642344992864,UCMP_154411,0.6709049893717774,2.8751404518213075,1.7570004762756743,0.7024624601113623,1.4489275134680282,154411,TRUE,UCMP,219234,Gopherus,Gopherus,NA,McKittrick,NA,NA,NA,1,0,NA,0,1,1,1,1
0.9999933452394375,0.826621759734621,0.8145632766863451,0.8867642344992864,UCMP_158263,0.9993993601272756,3.0209123894656207,1.337395600532294,0.8151677655462617,1.4190582963693394,158263,TRUE,UCMP,264043,Camelops,Camelops,NA,Rancho La Brea,NA,NA,NA,1,0,NA,0,1,1,1,1
0.9999925982838723,0.6116207384786966,0.8596814392002452,0.7549166492151614,UCMP_158271,0.994348084360219,3.294407418848911,1.5629673395960613,0.8132633547284805,1.174460006716783,158271,TRUE,UCMP,264044,Camelops,Camelops,NA,Rancho La Brea,NA,NA,NA,1,0,NA,1,1,1,1,1
0.9999987441804332,0.9233831885683849,0.9688447719353875,0.8867642344992864,UCMP_158276,1.078580031459069,2.7919535003366565,2.664340201239561,0.9548553378469689,1.510264656569977,158276,TRUE,UCMP,268355,Camelops,Camelops,NA,Rancho La Brea,NA,NA,NA,1,0,NA,0,1,1,1,1
0.9999885184679768,0.7820948139486985,0.883988518106351,0.7549166492151614,UCMP_158277,0.973501415911212,3.0910194227491115,1.7108418418805778,0.7917984772001033,0.993121505091796,158277,TRUE,UCMP,264045,Camelops,Camelops,NA,Rancho La Brea,NA,NA,NA,1,0,NA,1,1,1,1,1
0.9999779645622623,0.8082206315169328,0.7786146158851106,0.7549166492151614,UCMP_158279,0.9425460069728576,3.051374736366887,1.186660725655619,0.7955773953978267,1.1175646339215692,158279,TRUE,UCMP,264046,Camelops,Camelops,NA,Rancho La Brea,NA,NA,NA,1,0,NA,1,1,1,1,1
0.19394223112429254,0.9136965040436025,0.7127479052866237,0.8867642344992864,UCMP_158281,0.3657464525193944,2.823950852099063,0.950149401402809,0.5951628841634053,1.1378363264246083,158281,TRUE,UCMP,NA,Camelops,Camelops,NA,Rancho La Brea,NA,NA,NA,0,0,NA,0,0,1,1,1
0.9998929611593744,0.7690747059465011,0.934866131673052,0.5478310118093532,UCMP_259499,0.8674928011808505,3.1094925639071596,2.1401455539087157,0.7578768247426234,1.3100942034456775,259499,TRUE,UCMP,220366,Smilodon,Smilodon,NA,Rancho La Brea,NA,NA,NA,1,0,NA,2,1,1,1,1
0.9997799521022681,0.7572353461448926,0.6860720841038439,0.5478310118093532,UCMP_259501,0.8332684639098383,3.125667156154584,0.8640801669803269,0.6647604988935906,1.0659197911544316,259501,TRUE,UCMP,220368,Smilodon,Smilodon,NA,Rancho La Brea,NA,NA,NA,1,0,NA,2,1,1,1,1
