name,value,probability
weathering_score,0.988988988988989,0.7568126020408925
WAMPI,0.4460338095839202,0.5661748203424952
PCI,3.0252825669451924,0.8240702557810431
LPI,1.5003976416846962,0.8481750878990856
weathering_score,0.992992992992993,0.7561243181255343
WAMPI,0.44709594991258894,0.5716607000889918
PCI,3.02683626407093,0.8231560497981808
LPI,1.505121993676268,0.8490702372600174
weathering_score,0.996996996996997,0.7554347156938457
WAMPI,0.44815809024125763,0.5771290214292057
PCI,3.0283899611966674,0.8222381179736884
LPI,1.50984634566784,0.8499610424933268
weathering_score,1.001001001001001,0.7547437957802412
WAMPI,0.4492202305699264,0.5825785072942654
PCI,3.029943658322405,0.8213164557709777
LPI,1.5145706976594118,0.850847513675606
weathering_score,1.005005005005005,0.7540515594415166
WAMPI,0.4502823708985951,0.5880078987868963
PCI,3.031497355448143,0.8203910587648402
LPI,1.5192950496509836,0.8517296609950529
weathering_score,1.009009009009009,0.7533580077569092
WAMPI,0.4513445112272638,0.5934159562910095
PCI,3.0330510525738803,0.8194619226426334
LPI,1.5240194016425554,0.8526074947496437
weathering_score,1.013013013013013,0.7526631418281571
WAMPI,0.4524066515559325,0.5988014605425858
PCI,3.034604749699618,0.8185290432054642
LPI,1.5287437536341273,0.8534810253453139
weathering_score,1.017017017017017,0.751966962779557
WAMPI,0.45346879188460126,0.6041632136600433
PCI,3.0361584468253553,0.8175924163693752
LPI,1.5334681056256991,0.8543502632941468
weathering_score,1.021021021021021,0.7512694717580239
WAMPI,0.45453093221326996,0.6095000401323968
PCI,3.037712143951093,0.8166520381665299
LPI,1.538192457617271,0.8552152192125726
weathering_score,1.025025025025025,0.7505706699331464
WAMPI,0.45559307254193865,0.61481078776367
PCI,3.0392658410768303,0.8157079047463978
LPI,1.5429168096088428,0.8560759038195743
weathering_score,1.029029029029029,0.7498705584972448
WAMPI,0.4566552128706074,0.6200943285721543
PCI,3.040819538202568,0.8147600123769387
LPI,1.5476411616004146,0.8569323279349044
weathering_score,1.033033033033033,0.7491691386654278
WAMPI,0.4577173531992761,0.6253495596432588
PCI,3.0423732353283053,0.8138083574457875
LPI,1.5523655135919865,0.8577845024773089
weathering_score,1.037037037037037,0.7484664116756471
WAMPI,0.45877949352794484,0.6305754039348488
PCI,3.0439269324540428,0.8128529364614373
LPI,1.5570898655835583,0.8586324384627626
weathering_score,1.0410410410410411,0.7477623787887527
WAMPI,0.45984163385661353,0.6357708110341027
PCI,3.0454806295797807,0.8118937460544222
LPI,1.5618142175751302,0.8594761470027124
weathering_score,1.045045045045045,0.7470570412885479
WAMPI,0.4609037741852823,0.6409347578650906
PCI,3.047034326705518,0.8109307829784995
LPI,1.566538569566702,0.8603156393023307
weathering_score,1.049049049049049,0.7463504004818421
WAMPI,0.46196591451395097,0.646066249346401
PCI,3.0485880238312557,0.8099640441118293
LPI,1.5712629215582739,0.8611509266587786
weathering_score,1.053053053053053,0.7456424576985049
WAMPI,0.4630280548426197,0.6511643189983167
PCI,3.050141720956993,0.8089935264581539
LPI,1.5759872735498457,0.8619820204594788
weathering_score,1.057057057057057,0.744933214291518
WAMPI,0.4640901951712884,0.6562280294991646
PCI,3.0516954180827307,0.8080192271479755
LPI,1.5807116255414175,0.8628089321803994
weathering_score,1.0610610610610611,0.7442226716370275
WAMPI,0.46515233549995716,0.661256473190629
PCI,3.053249115208468,0.8070411434397318
LPI,1.5854359775329894,0.8636316733843461
weathering_score,1.065065065065065,0.7435108311343944
WAMPI,0.46621447582862585,0.6662487725319453
PCI,3.0548028123342057,0.8060592727209699
LPI,1.5901603295245614,0.8644502557192661
weathering_score,1.069069069069069,0.742797694206246
WAMPI,0.4672766161572946,0.6712040805030444
PCI,3.0563565094599436,0.8050736125095178
LPI,1.5948846815161333,0.8652646909165626
weathering_score,1.073073073073073,0.7420832622985253
WAMPI,0.4683387564859633,0.6761215809568393
PCI,3.057910206585681,0.8040841604546548
LPI,1.5996090335077051,0.8660749907894182
weathering_score,1.077077077077077,0.7413675368805404
WAMPI,0.46940089681463204,0.6810004889209929
PCI,3.0594639037114186,0.8030909143382771
LPI,1.604333385499277,0.8668811672311306
weathering_score,1.0810810810810811,0.7406505194450127
WAMPI,0.47046303714330073,0.6858400508496183
PCI,3.061017600837156,0.8020938720760628
LPI,1.6090577374908488,0.8676832322134588
weathering_score,1.085085085085085,0.7399322115081254
WAMPI,0.4715251774719695,0.6906395448254986
PCI,3.0625712979628936,0.8010930317186331
LPI,1.6137820894824206,0.8684811977849787
weathering_score,1.089089089089089,0.7392126146095702
WAMPI,0.4725873178006382,0.695398280713518
PCI,3.064124995088631,0.800088391452711
LPI,1.6185064414739925,0.8692750760694514
weathering_score,1.093093093093093,0.7384917303125937
WAMPI,0.4736494581293069,0.7001156002661174
PCI,3.0656786922143686,0.7990799496022762
LPI,1.6232307934655643,0.8700648792642021
weathering_score,1.097097097097097,0.7377695602040437
WAMPI,0.4747115984579756,0.7047908771816849
PCI,3.067232389340106,0.7980677046297164
LPI,1.6279551454571362,0.870850619638509
weathering_score,1.1011011011011012,0.7370461058944137
WAMPI,0.47577373878664436,0.7094235171168974
PCI,3.0687860864658436,0.7970516551369761
LPI,1.632679497448708,0.8716323095320053
weathering_score,1.105105105105105,0.7363213690178876
WAMPI,0.47683587911531305,0.7140129576541148
PCI,3.0703397835915816,0.7960317998666988
LPI,1.6374038494402798,0.872409961353091
weathering_score,1.1091091091091092,0.7355953512323834
WAMPI,0.4778980194439818,0.7185586682250218
PCI,3.071893480717319,0.7950081377033709
LPI,1.6421282014318517,0.8731835875773569
weathering_score,1.1131131131131131,0.7348680542195959
WAMPI,0.4789601597726505,0.7230601499917848
PCI,3.0734471778430565,0.7939806676744526
LPI,1.6468525534234235,0.8739532007460197
weathering_score,1.117117117117117,0.734139479685039
WAMPI,0.48002230010131924,0.7275169356870698
PCI,3.075000874968794,0.7929493889515133
LPI,1.6515769054149954,0.874718813464369
weathering_score,1.1211211211211212,0.7334096293580871
WAMPI,0.48108444042998794,0.7319285894143248
PCI,3.0765545720945315,0.7919143008513557
LPI,1.6563012574065672,0.8754804384002254
weathering_score,1.125125125125125,0.7326785049920161
WAMPI,0.4821465807586567,0.7362947064098011
PCI,3.078108269220269,0.790875402837139
LPI,1.661025609398139,0.8762380882824111
weathering_score,1.1291291291291292,0.731946108364043
WAMPI,0.4832087210873254,0.7406149127678227
PCI,3.0796619663460065,0.7898326945194948
LPI,1.6657499613897109,0.8769917758992314
weathering_score,1.1331331331331331,0.7312124412753652
WAMPI,0.4842708614159941,0.7448888651308773
PCI,3.0812156634717445,0.7887861756576384
LPI,1.6704743133812827,0.8777415140969692
weathering_score,1.137137137137137,0.7304775055511994
WAMPI,0.4853330017446628,0.7491162503461223
PCI,3.082769360597482,0.7877358461604765
LPI,1.6751986653728546,0.8784873157783896
weathering_score,1.1411411411411412,0.7297413030408185
WAMPI,0.48639514207333157,0.7532967850899465
PCI,3.0843230577232195,0.7866817060877039
LPI,1.6799230173644264,0.8792291939012576
weathering_score,1.145145145145145,0.7290038356175894
WAMPI,0.48745728240200026,0.7574302154622395
PCI,3.085876754848957,0.7856237556509005
LPI,1.6846473693559982,0.8799671614768693
weathering_score,1.1491491491491492,0.7282651051790083
WAMPI,0.488519422730669,0.7615163165520534
PCI,3.0874304519746945,0.7845619952146182
LPI,1.6893717213475703,0.8807012315685914
weathering_score,1.1531531531531531,0.727525113646737
WAMPI,0.4895815630593377,0.7655548919763391
PCI,3.088984149100432,0.783496425297462
LPI,1.6940960733391421,0.8814314172904161
weathering_score,1.157157157157157,0.7267838629666367
WAMPI,0.49064370338800645,0.7695457733934649
PCI,3.0905378462261694,0.7824270465731666
LPI,1.698820425330714,0.8821577318055264
weathering_score,1.1611611611611612,0.726041355108802
WAMPI,0.49170584371667514,0.7734888199932044
PCI,3.092091543351907,0.7813538598716627
LPI,1.7035447773222858,0.8828801883248752
weathering_score,1.165165165165165,0.7252975920675944
WAMPI,0.4927679840453439,0.7773839179648988
PCI,3.0936452404776444,0.7802768661801389
LPI,1.7082691293138577,0.8835988001057742
weathering_score,1.1691691691691692,0.7245525758616735
WAMPI,0.4938301243740126,0.7812309799454703
PCI,3.0951989376033824,0.7791960666440957
LPI,1.7129934813054295,0.8843135804504976
weathering_score,1.1731731731731732,0.7238063085340297
WAMPI,0.49489226470268133,0.7850299444489651
PCI,3.09675263472912,0.778111462568392
LPI,1.7177178332970013,0.8850245427048962
weathering_score,1.177177177177177,0.7230587921520135
WAMPI,0.49595440503135,0.7887807752792714
PCI,3.0983063318548574,0.7770230554182829
LPI,1.7224421852885732,0.8857317002570243
weathering_score,1.1811811811811812,0.7223100288073658
WAMPI,0.49701654536001877,0.7924834609276469
PCI,3.099860028980595,0.7759308468204505
LPI,1.727166537280145,0.8864350665357803
weathering_score,1.1851851851851851,0.7215600206162474
WAMPI,0.49807868568868746,0.796138013956656
PCI,3.1014137261063324,0.7748348385640269
LPI,1.7318908892717169,0.8871346550095569
weathering_score,1.1891891891891893,0.7208087697192656
WAMPI,0.4991408260173562,0.7997444703720886
PCI,3.10296742323207,0.7737350326016078
LPI,1.7366152412632887,0.8878304791849068
weathering_score,1.1931931931931932,0.7200562782815031
WAMPI,0.5002029663460249,0.8033028889843961
PCI,3.1045211203578074,0.7726314310502578
LPI,1.7413395932548605,0.8885225526052184
weathering_score,1.197197197197197,0.7193025484925435
WAMPI,0.5012651066746936,0.8068133507611481
PCI,3.1060748174835453,0.7715240361925071
LPI,1.7460639452464324,0.889210888849405
weathering_score,1.2012012012012012,0.7185475825664969
WAMPI,0.5023272470033624,0.8102759581719674
PCI,3.107628514609283,0.7704128504773394
LPI,1.7507882972380042,0.8898955015306063
weathering_score,1.2052052052052051,0.7177913827420248
WAMPI,0.5033893873320311,0.8136908345273586
PCI,3.1091822117350203,0.7692978765211688
LPI,1.755512649229576,0.8905764042949019
weathering_score,1.2092092092092093,0.7170339512823641
WAMPI,0.5044515276606998,0.8170581233128096
PCI,3.110735908860758,0.7681791171088093
LPI,1.760237001221148,0.8912536108200383
weathering_score,1.2132132132132132,0.7162752904753499
WAMPI,0.5055136679893686,0.8203779875194838
PCI,3.1122896059864953,0.7670565751944329
LPI,1.7649613532127197,0.8919271348141669
weathering_score,1.2172172172172173,0.7155154026334373
WAMPI,0.5065758083180372,0.8236506089727827
PCI,3.113843303112233,0.7659302539025187
LPI,1.7696857052042916,0.8925969900145954
weathering_score,1.2212212212212212,0.7147542900937235
WAMPI,0.507637948646706,0.8268761876600128
PCI,3.1153970002379703,0.7648001565287907
LPI,1.7744100571958634,0.8932631901865519
weathering_score,1.2252252252252251,0.7139919552179674
WAMPI,0.5087000889753747,0.8300549410583176
PCI,3.116950697363708,0.7636662865411469
LPI,1.7791344091874353,0.8939257491219602
weathering_score,1.2292292292292293,0.7132284003926093
WAMPI,0.5097622293040434,0.8331871034640171
PCI,3.1185043944894453,0.7625286475805745
LPI,1.783858761179007,0.8945846806382287
weathering_score,1.2332332332332332,0.7124636280287897
WAMPI,0.5108243696327122,0.8362729253244128
PCI,3.120058091615183,0.7613872434620578
LPI,1.788583113170579,0.8952399985770515
weathering_score,1.2372372372372373,0.711697640562367
WAMPI,0.5118865099613809,0.83931267257308
PCI,3.1216117887409207,0.7602420781754727
LPI,1.793307465162151,0.8958917168032215
weathering_score,1.2412412412412412,0.7109304404539338
WAMPI,0.5129486502900495,0.8423066259696178
PCI,3.123165485866658,0.7590931558864695
LPI,1.7980318171537228,0.8965398492034561
weathering_score,1.2452452452452452,0.7101620301888336
WAMPI,0.5140107906187183,0.8452550804447606
PCI,3.1247191829923957,0.757940480937345
LPI,1.8027561691452947,0.8971844096852355
weathering_score,1.2492492492492493,0.7093924122771751
WAMPI,0.5150729309473869,0.848158344451712
PCI,3.126272880118133,0.7567840578479031
LPI,1.8074805211368665,0.8978254121756534
weathering_score,1.2532532532532532,0.7086215892538469
WAMPI,0.5161350712760557,0.8510167393245126
PCI,3.1278265772438707,0.7556238913163016
LPI,1.8122048731284384,0.8984628706202795
weathering_score,1.2572572572572573,0.7078495636785298
WAMPI,0.5171972116047244,0.8538305986441822
PCI,3.129380274369608,0.7544599862198879
LPI,1.8169292251200102,0.8990967989820354
weathering_score,1.2612612612612613,0.7070763381357102
WAMPI,0.5182593519333931,0.8566002676133511
PCI,3.130933971495346,0.753292347616021
LPI,1.821653577111582,0.8997272112400814
weathering_score,1.2652652652652652,0.7063019152346904
WAMPI,0.5193214922620619,0.8593261024400216
PCI,3.1324876686210836,0.7521209807428834
LPI,1.8263779291031539,0.9003541213887167
weathering_score,1.2692692692692693,0.7055262976095995
WAMPI,0.5203836325907306,0.8620084697310629
PCI,3.134041365746821,0.750945891020275
LPI,1.8311022810947257,0.9009775434362918
weathering_score,1.2732732732732732,0.7047494879194028
WAMPI,0.5214457729193993,0.8646477458959922
PCI,3.1355950628725586,0.7497670840503979
LPI,1.8358266330862976,0.9015974914041325
weathering_score,1.2772772772772774,0.7039714888479102
WAMPI,0.5225079132480681,0.8672443165615432
PCI,3.137148759998296,0.7485845656186266
LPI,1.8405509850778694,0.9022139793254765
weathering_score,1.2812812812812813,0.7031923031037834
WAMPI,0.5235700535767367,0.8697985759974766
PCI,3.1387024571240336,0.7473983416942624
LPI,1.8452753370694412,0.9028270212444228
weathering_score,1.2852852852852852,0.7024119334205439
WAMPI,0.5246321939054055,0.8723109265540523
PCI,3.140256154249771,0.7462084184312768
LPI,1.849999689061013,0.9034366312148917
weathering_score,1.2892892892892893,0.7016303825565763
WAMPI,0.5256943342340742,0.8747817781115174
PCI,3.141809851375509,0.7450148021690379
LPI,1.854724041052585,0.9040428232995983
weathering_score,1.2932932932932932,0.7008476532951355
WAMPI,0.5267564745627429,0.8772115475419492
PCI,3.143363548501246,0.7438174994330252
LPI,1.8594483930441568,0.904645611569038
weathering_score,1.2972972972972974,0.7000637484443487
WAMPI,0.5278186148914117,0.879600658183725
PCI,3.144917245626984,0.7426165169355248
LPI,1.8641727450357286,0.9052450101004829
weathering_score,1.3013013013013013,0.699278670837219
WAMPI,0.5288807552200804,0.8819495393288701
PCI,3.1464709427527215,0.7414118615763162
LPI,1.8688970970273004,0.9058410329769916
weathering_score,1.3053053053053052,0.6984924233316266
WAMPI,0.5299428955487491,0.8842586257234869
PCI,3.148024639878459,0.740203540443338
LPI,1.8736214490188723,0.90643369428643
weathering_score,1.3093093093093093,0.6977050088103303
WAMPI,0.5310050358774179,0.8865283570814391
PCI,3.1495783370041965,0.7389915608133415
LPI,1.8783458010104441,0.9070230081205045
weathering_score,1.3133133133133132,0.6969164301809667
WAMPI,0.5320671762060865,0.888759177611418
PCI,3.151132034129934,0.7377759301525273
LPI,1.883070153002016,0.907608988573807
weathering_score,1.3173173173173174,0.6961266903760495
WAMPI,0.5331293165347553,0.8909515355575046
PCI,3.1526857312556715,0.7365566561171661
LPI,1.8877945049935878,0.9081916497428714
weathering_score,1.3213213213213213,0.695335792352967
WAMPI,0.534191456863424,0.8931058827532868
PCI,3.154239428381409,0.7353337465542046
LPI,1.8925188569851599,0.9087710057252423
weathering_score,1.3253253253253252,0.6945437390939795
WAMPI,0.5352535971920926,0.8952226741895807
PCI,3.155793125507147,0.7341072095018522
LPI,1.8972432089767317,0.9093470706185555
weathering_score,1.3293293293293293,0.6937505336062142
WAMPI,0.5363157375207614,0.8973023675957634
PCI,3.157346822632884,0.7328770531901553
LPI,1.9019675609683035,0.9099198585196296
weathering_score,1.3333333333333333,0.6929561789216613
WAMPI,0.5373778778494301,0.8993454230347059
PCI,3.158900519758622,0.7316432860415489
LPI,1.9066919129598754,0.91048938352357
weathering_score,1.3373373373373374,0.692160678097167
WAMPI,0.5384400181780988,0.9013523025112655
PCI,3.1604542168843595,0.730405916671399
LPI,1.9114162649514472,0.9110556597228837
weathering_score,1.3413413413413413,0.6913640342144265
WAMPI,0.5395021585067676,0.9033234695942756
PCI,3.162007914010097,0.7291649538885191
LPI,1.916140616943019,0.9116187012066063
weathering_score,1.3453453453453452,0.690566250379976
WAMPI,0.5405642988354362,0.905259389051945
PCI,3.1635616111358345,0.7279204066956761
LPI,1.920864968934591,0.9121785220594402
weathering_score,1.3493493493493494,0.6897673297251835
WAMPI,0.541626439164105,0.9071605265005686
PCI,3.165115308261572,0.7266722842900748
LPI,1.9255893209261628,0.912735136360904
weathering_score,1.3533533533533533,0.6889672754062387
WAMPI,0.5426885794927737,0.9090273480664132
PCI,3.16666900538731,0.7254205960638251
LPI,1.9303136729177346,0.9132885581844942
weathering_score,1.3573573573573574,0.6881660906041415
WAMPI,0.5437507198214424,0.9108603200606488
PCI,3.168222702513047,0.7241653516043937
LPI,1.9350380249093064,0.9138388015968564
weathering_score,1.3613613613613613,0.6873637785246899
WAMPI,0.5448128601501112,0.9126599086671575
PCI,3.169776399638785,0.7229065606950303
LPI,1.9397623769008783,0.9143858806569699
weathering_score,1.3653653653653655,0.6865603423984669
WAMPI,0.5458750004787799,0.9144265796430496
PCI,3.1713300967645224,0.7216442333151861
LPI,1.9444867288924501,0.914929809415342
weathering_score,1.3693693693693694,0.685755785480826
WAMPI,0.5469371408074486,0.9161607980317018
PCI,3.17288379389026,0.720378379640903
LPI,1.949211080884022,0.9154706019132138
weathering_score,1.3733733733733733,0.684950111051876
WAMPI,0.5479992811361174,0.9178630278881131
PCI,3.1744374910159974,0.7191090100451898
LPI,1.9539354328755938,0.9160082721817778
weathering_score,1.3773773773773774,0.6841433224164641
WAMPI,0.549061421464786,0.9195337320163708
PCI,3.175991188141735,0.717836135098378
LPI,1.9586597848671656,0.9165428342414048
weathering_score,1.3813813813813813,0.6833354229041598
WAMPI,0.5501235617934548,0.921173371719006
PCI,3.1775448852674724,0.7165597655684568
LPI,1.9633841368587375,0.9170743021008839
weathering_score,1.3853853853853855,0.6825264158692346
WAMPI,0.5511857021221235,0.9227824065580039
PCI,3.17909858239321,0.7152799124213909
LPI,1.9681084888503093,0.9176026897566718
weathering_score,1.3893893893893894,0.681716304690644
WAMPI,0.5522478424507922,0.9243612941272366
PCI,3.180652279518948,0.7139965868214154
LPI,1.9728328408418812,0.9181280111921535
weathering_score,1.3933933933933933,0.6809050927720064
WAMPI,0.553309982779461,0.9259104898360698
PCI,3.182205976644685,0.712709800131315
LPI,1.977557192833453,0.9186502803769135
weathering_score,1.3973973973973974,0.6800927835415812
WAMPI,0.5543721231081297,0.9274304467038927
PCI,3.183759673770423,0.7114195639126764
LPI,1.9822815448250248,0.9191695112660185
weathering_score,1.4014014014014013,0.6792793804522463
WAMPI,0.5554342634367984,0.928921615165317
PCI,3.1853133708961603,0.7101258899261285
LPI,1.9870058968165967,0.9196857177993094
weathering_score,1.4054054054054055,0.6784648869814748
WAMPI,0.5564964037654672,0.9303844428857819
PCI,3.186867068021898,0.7088287901315549
LPI,1.9917302488081685,0.920198913900705
weathering_score,1.4094094094094094,0.6776493066313096
WAMPI,0.5575585440941357,0.9318193745873034
PCI,3.1884207651476353,0.7075282766882895
LPI,1.9964546007997406,0.9207091134775154
weathering_score,1.4134134134134133,0.676832642928338
WAMPI,0.5586206844228045,0.9332268518841018
PCI,3.189974462273373,0.7062243619552903
LPI,2.0011789527913124,0.9212163304197665
weathering_score,1.4174174174174174,0.676014899423664
WAMPI,0.5596828247514732,0.9346073131278368
PCI,3.1915281593991107,0.7049170584912907
LPI,2.0059033047828843,0.9217205785995343
weathering_score,1.4214214214214214,0.6751960796928814
WAMPI,0.5607449650801419,0.935961193262184
PCI,3.1930818565248478,0.7036063790549335
LPI,2.010627656774456,0.9222218718702897
weathering_score,1.4254254254254255,0.674376187336044
WAMPI,0.5618071054088107,0.93728892368648
PCI,3.1946355536505857,0.7022923366048756
LPI,2.015352008766028,0.9227202240662538
weathering_score,1.4294294294294294,0.6735552259776355
WAMPI,0.5628692457374794,0.9385909321281681
PCI,3.196189250776323,0.7009749442998815
LPI,2.0200763607575998,0.9232156490017622
weathering_score,1.4334334334334333,0.6727331992665384
WAMPI,0.5639313860661481,0.9398676425237743
PCI,3.1977429479020607,0.6996542154988852
LPI,2.0248007127491716,0.9237081604706414
weathering_score,1.4374374374374375,0.6719101108760017
WAMPI,0.5649935263948169,0.9411194749081452
PCI,3.199296645027798,0.6983301637610361
LPI,2.0295250647407435,0.9241977722455929
weathering_score,1.4414414414414414,0.6710859645036076
WAMPI,0.5660556667234855,0.9423468453116806
PCI,3.2008503421535357,0.6970028028457207
LPI,2.0342494167323153,0.9246844980775887
weathering_score,1.4454454454454455,0.6702607638712365
WAMPI,0.5671178070521543,0.9435501656652991
PCI,3.202404039279273,0.6956721467125616
LPI,2.038973768723887,0.9251683516952766
weathering_score,1.4494494494494494,0.6694345127250321
WAMPI,0.568179947380823,0.9447298437128694
PCI,3.2039577364050107,0.6943382095213951
LPI,2.043698120715459,0.9256493468043944
weathering_score,1.4534534534534533,0.6686072148353647
WAMPI,0.5692420877094917,0.9458862829308524
PCI,3.2055114335307486,0.6930010056322248
LPI,2.048422472707031,0.9261274970871947
weathering_score,1.4574574574574575,0.6677788739967927
WAMPI,0.5703042280381605,0.9470198824548952
PCI,3.2070651306564857,0.691660549605155
LPI,2.0531468246986027,0.9266028162018786
weathering_score,1.4614614614614614,0.666949494028025
WAMPI,0.5713663683668292,0.948131037013125
PCI,3.2086188277822236,0.6903168562002954
LPI,2.0578711766901745,0.9270753177820396
weathering_score,1.4654654654654655,0.6661190787718796
WAMPI,0.5724285086954979,0.9492201368658939
PCI,3.210172524907961,0.6889699403776517
LPI,2.0625955286817463,0.9275450154361167
weathering_score,1.4694694694694694,0.6652876320952441
WAMPI,0.5734906490241667,0.950287567751729
PCI,3.2117262220336986,0.6876198172969836
LPI,2.067319880673318,0.9280119227468567
weathering_score,1.4734734734734736,0.6644551578890323
WAMPI,0.5745527893528353,0.9513337108392466
PCI,3.213279919159436,0.6862665023176459
LPI,2.07204423266489,0.9284760532707862
weathering_score,1.4774774774774775,0.663621660068142
WAMPI,0.5756149296815041,0.952358942684796
PCI,3.2148336162851736,0.6849100109984025
LPI,2.076768584656462,0.9289374205376921
weathering_score,1.4814814814814814,0.6627871425714099
WAMPI,0.5766770700101728,0.9533636351955979
PCI,3.2163873134109116,0.6835503590972195
LPI,2.0814929366480337,0.9293960380501132
weathering_score,1.4854854854854855,0.6619516093615664
WAMPI,0.5777392103388415,0.954348155598152
PCI,3.2179410105366486,0.6821875625710331
LPI,2.0862172886396055,0.9298519192828376
weathering_score,1.4894894894894894,0.6611150644251897
WAMPI,0.5788013506675103,0.9553128664116927
PCI,3.2194947076623865,0.6808216375754907
LPI,2.0909416406311774,0.930305077682413
weathering_score,1.4934934934934936,0.6602775117726574
WAMPI,0.579863490996179,0.9562581254264724
PCI,3.221048404788124,0.6794526004646763
LPI,2.0956659926227497,0.9307555266666626
weathering_score,1.4974974974974975,0.659438955438098
WAMPI,0.5809256313248476,0.9571842856866632
PCI,3.2226021019138615,0.6780804677908014
LPI,2.1003903446143215,0.931203279624212
weathering_score,1.5015015015015014,0.6585993994793411
WAMPI,0.5819877716535165,0.9580916954776687
PCI,3.224155799039599,0.6767052563038798
LPI,2.1051146966058933,0.9316483499140241
weathering_score,1.5055055055055055,0.6577588479778667
WAMPI,0.583049911982185,0.9589806983176428
PCI,3.2257094961653365,0.6753269829513737
LPI,2.109839048597465,0.9320907508649425
weathering_score,1.5095095095095095,0.6569173050387527
WAMPI,0.5841120523108538,0.9598516329530223
PCI,3.227263193291074,0.6739456648778175
LPI,2.114563400589037,0.9325304957752443
weathering_score,1.5135135135135136,0.6560747747906224
WAMPI,0.5851741926395225,0.9607048333578776
PCI,3.2288168904168115,0.6725613194244158
LPI,2.119287752580609,0.9329675979122004
weathering_score,1.5175175175175175,0.6552312613855896
WAMPI,0.5862363329681912,0.9615406287368996
PCI,3.2303705875425495,0.6711739641286169
LPI,2.1240121045721807,0.9334020705116456
weathering_score,1.5215215215215214,0.6543867689992036
WAMPI,0.58729847329686,0.9623593435318389
PCI,3.2319242846682865,0.6697836167236645
LPI,2.1287364565637525,0.9338339267775561
weathering_score,1.5255255255255256,0.6535413018303925
WAMPI,0.5883606136255287,0.9631612974312239
PCI,3.2334779817940245,0.6683902951381177
LPI,2.1334608085553244,0.934263179881635
weathering_score,1.5295295295295295,0.6526948641014058
WAMPI,0.5894227539541974,0.9639468053831869
PCI,3.235031678919762,0.6669940174953555
LPI,2.1381851605468962,0.9346898429629081
weathering_score,1.5335335335335336,0.6518474600577558
WAMPI,0.5904848942828661,0.9647161776112324
PCI,3.2365853760454995,0.6655948021130483
LPI,2.142909512538468,0.9351139291273253
weathering_score,1.5375375375375375,0.6509990939681575
WAMPI,0.5915470346115348,0.9654697196327896
PCI,3.238139073171237,0.6641926675026089
LPI,2.14763386453004,0.9355354514473715
weathering_score,1.5415415415415414,0.6501497701244677
WAMPI,0.5926091749402036,0.9662077322803934
PCI,3.2396927702969744,0.6627876323686166
LPI,2.1523582165216117,0.9359544229616859
weathering_score,1.5455455455455456,0.6492994928416238
WAMPI,0.5936713152688723,0.9669305117253433
PCI,3.2412464674227124,0.6613797156082175
LPI,2.1570825685131836,0.9363708566746878
weathering_score,1.5495495495495495,0.6484482664575789
WAMPI,0.594733455597541,0.967638349503699
PCI,3.2428001645484494,0.6599689363105002
LPI,2.1618069205047554,0.9367847655562118
weathering_score,1.5535535535535536,0.6475960953332395
WAMPI,0.5957955959262098,0.9683315325444697
PCI,3.2443538616741874,0.6585553137558408
LPI,2.1665312724963273,0.93719616254115
weathering_score,1.5575575575575575,0.6467429838523989
WAMPI,0.5968577362548784,0.9690103431998629
PCI,3.245907558799925,0.6571388674152326
LPI,2.171255624487899,0.9376050605291016
weathering_score,1.5615615615615615,0.6458889364216716
WAMPI,0.5979198765835472,0.9696750592774662
PCI,3.2474612559256624,0.6557196169495811
LPI,2.175979976479471,0.9380114723840316
weathering_score,1.5655655655655656,0.6450339574704242
WAMPI,0.5989820169122159,0.9703259540742315
PCI,3.2490149530514,0.6542975822089787
LPI,2.180704328471043,0.9384154109339344
weathering_score,1.5695695695695695,0.644178051450709
WAMPI,0.6000441572408846,0.9709632964121464
PCI,3.2505686501771374,0.6528727832319531
LPI,2.1854286804626146,0.9388168889705086
weathering_score,1.5735735735735736,0.6433212228371924
WAMPI,0.6011062975695534,0.9715873506754725
PCI,3.252122347302875,0.6514452402446903
LPI,2.1901530324541865,0.9392159192488353
weathering_score,1.5775775775775776,0.6424634761270841
WAMPI,0.602168437898222,0.9721983768494418
PCI,3.2536760444286124,0.6500149736602315
LPI,2.1948773844457583,0.939612514487067
weathering_score,1.5815815815815815,0.6416048158400667
WAMPI,0.6032305782268907,0.9727966305603025
PCI,3.2552297415543503,0.648582004077646
LPI,2.19960173643733,0.9400066873661215
weathering_score,1.5855855855855856,0.6407452465182201
WAMPI,0.6042927185555595,0.973382363116613
PCI,3.2567834386800874,0.6471463522811787
LPI,2.204326088428902,0.9403984505293842
weathering_score,1.5895895895895895,0.6398847727259498
WAMPI,0.6053548588842281,0.973955821551681
PCI,3.2583371358058253,0.6457080392393684
LPI,2.209050440420474,0.9407878165824173
weathering_score,1.5935935935935936,0.6390233990499097
WAMPI,0.6064169992128969,0.9745172486670601
PCI,3.259890832931563,0.6442670861041488
LPI,2.2137747924120457,0.9411747980926756
weathering_score,1.5975975975975976,0.6381611300989268
WAMPI,0.6074791395415656,0.975066883077005
PCI,3.2614445300573003,0.6428235142099153
LPI,2.2184991444036175,0.9415594075892296
weathering_score,1.6016016016016015,0.6372979705039229
WAMPI,0.6085412798702343,0.975604959253804
PCI,3.262998227183038,0.6413773450725727
LPI,2.2232234963951893,0.9419416575624958
weathering_score,1.6056056056056056,0.6364339249178363
WAMPI,0.6096034201989031,0.9761317075739036
